name,geometry,avg_price
BS0 1,"POLYGON ((-2.957192420107456 51.34363458481054, -2.956812941383463 51.34412255734815, -2.956354483521144 51.3440073463635, -2.957192420107456 51.34363458481054))",
BS1 1,"POLYGON ((-2.593005446763987 51.45438930707541, -2.592722476292481 51.45436932889614, -2.592721152903215 51.45426718703943, -2.592186985082327 51.45386855609276, -2.591982868328721 51.45380731668362, -2.591688923089148 51.45376884253475, -2.591702859334626 51.45333957302313, -2.592318892042259 51.45300599412894, -2.592389161625528 51.45258729718741, -2.593510585985123 51.45261497747568, -2.59353888954307 51.45262692520649, -2.593305700654568 51.45306220488533, -2.593513634633994 51.45314997903716, -2.59413784764766 51.45297066195333, -2.594347456695659 51.45268465005347, -2.594493094210352 51.45266742066488, -2.594878018104927 51.45286789853054, -2.594932420702028 51.45288506062597, -2.59523222357562 51.4533325243927, -2.595277608357735 51.45335494306556, -2.595626695727458 51.45306380012051, -2.595739349371649 51.4530486397188, -2.596021690572658 51.45317475074047, -2.59641744426415 51.45295805996882, -2.59643000730259 51.45297428759839, -2.59685711373806 51.45331952998473, -2.597442752882247 51.45339690457927, -2.597447050186743 51.45354794455174, -2.597434912931889 51.45373798670475, -2.597429171145405 51.45374495393571, -2.596697783803902 51.45372743288539, -2.596471932514225 51.45377326045275, -2.596717315036359 51.45425016445302, -2.596352440184217 51.45422006123967, -2.596140208363354 51.45443610912458, -2.596454044922572 51.4549149483147, -2.596438965494318 51.4549241137923, -2.596361512627257 51.45520314962299, -2.596203324786644 51.45533106229784, -2.595974543850764 51.45528809325471, -2.595438893963558 51.45526990943343, -2.595303513163386 51.45542075833487, -2.594864223409294 51.45538517378397, -2.594618309064218 51.45528876549016, -2.594522777677469 51.45532990737087, -2.59395343199644 51.45507560220435, -2.593889926942383 51.4548696132947, -2.593852615902593 51.45482289676803, -2.593369518224678 51.45494776548549, -2.593222056405931 51.45488041205722, -2.593204619257334 51.45463913673647, -2.592972108153372 51.454616133609, -2.593005446763987 51.45438930707541))",
BS1 2,"POLYGON ((-2.593005446763989 51.45438930707541, -2.592972108153372 51.454616133609, -2.593204619257334 51.45463913673646, -2.593222056405931 51.45488041205722, -2.593369518224678 51.45494776548549, -2.593852615902593 51.45482289676803, -2.593889926942383 51.4548696132947, -2.59395343199644 51.45507560220435, -2.594522777677469 51.45532990737087, -2.594618309064218 51.45528876549016, -2.594864223409294 51.45538517378397, -2.595303513163386 51.45542075833487, -2.595438893963559 51.45526990943343, -2.595974543850764 51.45528809325471, -2.596203324786644 51.45533106229784, -2.596180987051041 51.45542516923709, -2.595455912275248 51.45564976776495, -2.595292828248638 51.45588172632408, -2.595394224106043 51.45615796120544, -2.595651099967797 51.45627989798302, -2.595996276536114 51.45616862260056, -2.596014188005014 51.45616898504792, -2.596888918337471 51.45650688056984, -2.596935072409609 51.45651144501352, -2.596877787729104 51.45683447510736, -2.596415281475856 51.45691303578788, -2.596622571264611 51.45720853125069, -2.596568765205393 51.45726848486783, -2.596518103233852 51.45727835800548, -2.596127912760143 51.45766441961657, -2.59609559289808 51.45766161809411, -2.595927702081773 51.45771336999552, -2.595871068352791 51.45841174312233, -2.595935402396709 51.45844958905726, -2.595384697264952 51.45931303502877, -2.595310426329418 51.45931070188166, -2.594549064677638 51.45898636987203, -2.594039137255882 51.45892695838233, -2.593857159680463 51.45897064435965, -2.592681107103122 51.45813835306356, -2.592326191182086 51.45822636194229, -2.592285506423784 51.45822131118734, -2.591818912330782 51.45751600348301, -2.591468187353824 51.45744492975923, -2.591244830698761 51.45705634543102, -2.591268367014086 51.4569982947679, -2.590640056353465 51.4564580278517, -2.590640046630332 51.45645798110133, -2.591176457994729 51.45632171068767, -2.59144937834382 51.45610018013557, -2.59218907104407 51.45610799639474, -2.592251988686301 51.45577705210068, -2.592073616730308 51.45569227708692, -2.59155141024762 51.45577034768119, -2.591422774347371 51.45592193761296, -2.591158017516201 51.45585458073064, -2.590239049343937 51.4562143035763, -2.589014039794148 51.45562720359691, -2.589599358725001 51.45521556542212, -2.590330844331961 51.45502407517524, -2.590556919380534 51.45494679356545, -2.590988662462274 51.45442124950144, -2.591311436128797 51.45426266062321, -2.59159979466989 51.45385454669574, -2.591688923089147 51.45376884253475, -2.591982868328721 51.45380731668362, -2.592186985082327 51.45386855609276, -2.592721152903215 51.45426718703943, -2.592722476292481 51.45436932889614, -2.593005446763989 51.45438930707541), (-2.593100021428857 51.45620552094586, -2.593064527527764 51.45616838643502, -2.592204346080161 51.45612670261503, -2.592200917125002 51.45617885502634, -2.591802229377217 51.45646820165267, -2.591949391924393 51.45658123899639, -2.592230336225792 51.45655471525873, -2.592395447228397 51.45642361602447, -2.592557941248514 51.45647335161014, -2.593100021428857 51.45620552094586))",
BS1 3,"MULTIPOLYGON (((-2.588256966149462 51.45577222551125, -2.588394966185378 51.45577617566971, -2.589014039794148 51.45562720359691, -2.590239049343937 51.4562143035763, -2.591158017516201 51.45585458073064, -2.591422774347371 51.45592193761296, -2.59155141024762 51.45577034768119, -2.592073616730308 51.45569227708692, -2.592251988686302 51.45577705210068, -2.592189071044069 51.45610799639474, -2.59144937834382 51.45610018013557, -2.591176457994729 51.45632171068767, -2.590640046630332 51.45645798110133, -2.590640056353465 51.4564580278517, -2.591268367014087 51.4569982947679, -2.59124483069876 51.45705634543102, -2.591468187353824 51.45744492975923, -2.591818912330782 51.45751600348301, -2.592285506423785 51.45822131118734, -2.592326191182086 51.45822636194229, -2.592681107103122 51.45813835306356, -2.593857159680463 51.45897064435965, -2.594039137255882 51.45892695838233, -2.594549064677638 51.45898636987203, -2.595310426329418 51.45931070188166, -2.594411879740207 51.45991179697544, -2.594331333881781 51.45993228377162, -2.594175384735202 51.46022084929772, -2.593768991057988 51.46042914897252, -2.593631021657536 51.460411732856, -2.593176562958535 51.45982093088404, -2.59276828718743 51.45978660085076, -2.592583410223141 51.45988805279272, -2.593016271311746 51.46038896517863, -2.592617813910496 51.46054735089977, -2.592428428146671 51.46053353402689, -2.592238297384132 51.46093379790501, -2.591878112127636 51.46081059194606, -2.591248661634247 51.46095618416712, -2.591166529112882 51.46095751483385, -2.590956971824421 51.46118085831175, -2.591370791487121 51.46139701434395, -2.591525164329364 51.46159937274439, -2.590976712508307 51.46177414517935, -2.590695449448533 51.46169387394791, -2.590297124631059 51.46198397552394, -2.590923103033733 51.46225854256301, -2.590819225661655 51.46240216814819, -2.590236460615436 51.46255119638015, -2.590136046191675 51.46266877669306, -2.590164078214576 51.46272989901299, -2.590678353206822 51.46278939169891, -2.59089648449992 51.46286865756169, -2.59048578814084 51.46316417623794, -2.590569429300333 51.46335569571956, -2.590691419597595 51.46339414223581, -2.590819715425929 51.46386832978528, -2.591185112801796 51.46397523322846, -2.591291226066397 51.46395476370809, -2.591772295892055 51.46404902355275, -2.591731882972788 51.46452986735763, -2.591288381961246 51.46465801877314, -2.591052281156605 51.46442464652713, -2.590298228328509 51.46441842626556, -2.590113124065778 51.46453362327832, -2.589631972014417 51.46446319388549, -2.589589799084459 51.46446896159141, -2.58912778037289 51.46431104869178, -2.588893125473252 51.46374417511997, -2.588909329736565 51.46373284653491, -2.588901872186002 51.46361729132588, -2.589355159218679 51.46309351124308, -2.589076468471059 51.46281990061048, -2.589911784969572 51.46262879868053, -2.589527008451592 51.46237173184063, -2.589762764665906 51.46195892677535, -2.589618022681684 51.46186289879997, -2.589641382814428 51.46157925435493, -2.590625420921178 51.46146566186162, -2.590750633353632 51.46123524846822, -2.590225810794195 51.46104895814283, -2.590451928083361 51.46043373025956, -2.59042790609846 51.46042470457278, -2.589858979399365 51.45984016210557, -2.589928949377373 51.45967465107908, -2.589138441634928 51.45938098032654, -2.588775449782285 51.45940899507538, -2.588681538867711 51.45994474213076, -2.587883549236467 51.46002269165033, -2.587793935267369 51.45982644424579, -2.587724530361848 51.45956285064192, -2.587364132764941 51.4594188074256, -2.586872896222999 51.45930574939197, -2.586727025772868 51.45995315488618, -2.586701303581195 51.45999800382499, -2.586278575107958 51.46010200662643, -2.58572731532935 51.45977817721801, -2.585638117290865 51.45947229271729, -2.584499018869904 51.45918093556859, -2.584492323495096 51.45896190154861, -2.584055373769193 51.45865221561005, -2.583094757359811 51.45842937255193, -2.583249626722625 51.45785440454129, -2.583923341867167 51.45774723741038, -2.583670167790806 51.45719265993814, -2.582947550741175 51.45709880922289, -2.582999967877553 51.4569992726203, -2.583551760372043 51.45652125521448, -2.582815406300791 51.45625265971652, -2.582878051314571 51.45592783775164, -2.583525540302498 51.45558227226694, -2.583881717176062 51.4556913246265, -2.584298595230568 51.45558418843939, -2.585307470142826 51.45555765979357, -2.585498336180908 51.45535667709127, -2.587164147726841 51.45527120193852, -2.5878409589171 51.45547204169349, -2.588256966149462 51.45577222551125)), ((-2.593100021428857 51.45620552094586, -2.592557941248514 51.45647335161014, -2.592395447228397 51.45642361602447, -2.592230336225792 51.45655471525873, -2.591949391924393 51.45658123899639, -2.591802229377217 51.45646820165267, -2.592200917125002 51.45617885502634, -2.592204346080161 51.45612670261503, -2.593064527527764 51.45616838643502, -2.593100021428857 51.45620552094586)))",
BS1 4,"POLYGON ((-2.596417444264148 51.45295805996882, -2.596021690572658 51.45317475074047, -2.595739349371649 51.4530486397188, -2.595626695727458 51.45306380012051, -2.595277608357735 51.45335494306556, -2.59523222357562 51.4533325243927, -2.594932420702028 51.45288506062597, -2.594878018104927 51.45286789853054, -2.594493094210352 51.45266742066488, -2.594347456695659 51.45268465005347, -2.594137847647659 51.45297066195333, -2.593513634633994 51.45314997903716, -2.593305700654568 51.45306220488533, -2.593538889543068 51.45262692520649, -2.593510585985124 51.4526149774757, -2.592389161625528 51.45258729718744, -2.592371372043915 51.45254395908622, -2.59223944459723 51.45240679859641, -2.592070143627514 51.45218483172425, -2.592166928015779 51.45188757446548, -2.591891854864391 51.45169286951703, -2.591912883050552 51.451149245144, -2.59211646264187 51.45093445455102, -2.592036966917437 51.4508771328849, -2.591725332717274 51.45038121080826, -2.591831722568398 51.45026987972481, -2.592042918762636 51.45013136922972, -2.592356376417272 51.44983623143156, -2.59231710150166 51.44958336341719, -2.592639021818426 51.44942051398947, -2.593164833956379 51.44882331898246, -2.59368520433536 51.44875006809684, -2.594375472929683 51.44878367858689, -2.594589042385735 51.44874173769833, -2.594639012780481 51.44871475771573, -2.5946548876957 51.44859981899481, -2.594320683623659 51.44808143956018, -2.594197923148382 51.4471486856384, -2.594474989418061 51.44716978881347, -2.594742729405101 51.44729169685639, -2.595927730991012 51.44736355946473, -2.596059110629154 51.44722491635468, -2.596037356572614 51.44697463972646, -2.597938265581263 51.44669622537104, -2.598191632520034 51.44718446118881, -2.598186410233212 51.44727889873666, -2.598217152116803 51.44741642933388, -2.598289281122819 51.4476325852936, -2.59870213143323 51.44829347544466, -2.598618519995383 51.44849655762521, -2.598805586055299 51.44880143364936, -2.599298242669733 51.4494377927123, -2.599211651898861 51.44958397039073, -2.599209522236533 51.44958943280016, -2.597782026120294 51.45040658923376, -2.597581631025487 51.45107396544951, -2.597421173399851 51.45114308093025, -2.597644860931352 51.45217102942947, -2.598324789586132 51.45211343250085, -2.59865762241874 51.45261215676635, -2.598577927205461 51.45268988735434, -2.598483329020982 51.45272134153795, -2.598391294971785 51.45289866488535, -2.598690879952201 51.45304022710039, -2.598968860965678 51.45302858475202, -2.599146131948674 51.45323490855119, -2.599055870677827 51.45334141652784, -2.598561600052679 51.45341269620339, -2.59852015204969 51.45356489168841, -2.598361607710137 51.45357432144182, -2.598044995854736 51.45377539223304, -2.598516738211337 51.45391558382028, -2.598507427902738 51.4539277933517, -2.598257124630333 51.45442499335359, -2.598168091760245 51.45445219144686, -2.597803368314048 51.45428016127447, -2.597182042417604 51.4548331020145, -2.597355041752516 51.45489234984189, -2.597184574102558 51.45538257451796, -2.597044976525004 51.45539602046401, -2.596889499056747 51.45567290209298, -2.596963455116396 51.45580048976394, -2.596824580876713 51.45589437063899, -2.5967906451699 51.45594930259735, -2.596450198439357 51.45608542535365, -2.596014188005014 51.45616898504792, -2.595996276536114 51.45616862260056, -2.595651099967797 51.45627989798302, -2.595394224106043 51.45615796120544, -2.595292828248638 51.45588172632408, -2.595455912275249 51.45564976776495, -2.596180987051042 51.45542516923709, -2.596203324786644 51.45533106229784, -2.596361512627257 51.45520314962299, -2.596438965494317 51.4549241137923, -2.596454044922572 51.4549149483147, -2.596140208363354 51.45443610912458, -2.596352440184217 51.45422006123967, -2.596717315036359 51.45425016445302, -2.596471932514225 51.45377326045275, -2.596697783803902 51.45372743288539, -2.597429171145404 51.45374495393571, -2.597434912931889 51.45373798670475, -2.597447050186743 51.45354794455174, -2.597442752882247 51.45339690457927, -2.59685711373806 51.45331952998473, -2.59643000730259 51.45297428759839, -2.596417444264148 51.45295805996882))",156333.33333333334
BS1 5,"POLYGON ((-2.605062997275078 51.45537156763117, -2.604515406333637 51.45597279616105, -2.604292431797029 51.45596547041854, -2.60379804574872 51.45612782083354, -2.603287610973576 51.45564064033491, -2.602877388960309 51.45554565946797, -2.602522600535304 51.45567119942712, -2.60193836365563 51.45542829455565, -2.601488427320795 51.45585754283651, -2.601029838531587 51.45586899374214, -2.600785834214038 51.45562099993487, -2.600315546180377 51.45556211683434, -2.599878224780896 51.4561873059744, -2.599302986459853 51.4560361656258, -2.598837210931226 51.45609623563399, -2.598833152796061 51.4560996046096, -2.598751731270788 51.45674576274013, -2.598738723428105 51.45676987525214, -2.597988626349032 51.45641755460982, -2.597818697102019 51.45659175107792, -2.598715109473114 51.45691504541307, -2.598717314833932 51.45693281662842, -2.598611450843332 51.45706515874885, -2.597576719766571 51.45705170515333, -2.59741595369862 51.45712614175157, -2.597335529794483 51.45710728649597, -2.596622571264611 51.45720853125069, -2.596415281475856 51.45691303578788, -2.596877787729104 51.45683447510736, -2.596935072409609 51.45651144501352, -2.596888918337471 51.45650688056984, -2.596014188005014 51.45616898504792, -2.596450198439357 51.45608542535365, -2.5967906451699 51.45594930259735, -2.596824580876713 51.45589437063899, -2.596963455116395 51.45580048976394, -2.596889499056748 51.45567290209298, -2.597044976525004 51.45539602046401, -2.597184574102558 51.45538257451796, -2.597355041752515 51.45489234984189, -2.597182042417604 51.4548331020145, -2.597803368314048 51.45428016127447, -2.598168091760245 51.45445219144686, -2.598257124630333 51.45442499335359, -2.598507427902739 51.4539277933517, -2.598516738211337 51.45391558382028, -2.598044995854736 51.45377539223304, -2.598361607710137 51.45357432144182, -2.59852015204969 51.45356489168841, -2.598561600052677 51.45341269620339, -2.599055870677827 51.45334141652784, -2.599146131948674 51.45323490855119, -2.598968860965678 51.45302858475202, -2.598690879952201 51.45304022710039, -2.598391294971785 51.45289866488535, -2.598483329020981 51.45272134153795, -2.598577927205461 51.45268988735434, -2.598657622418741 51.45261215676635, -2.598324789586132 51.45211343250085, -2.597644860931352 51.45217102942947, -2.597421173399851 51.45114308093025, -2.597581631025487 51.4510739654495, -2.597782026120295 51.45040658923376, -2.599209522236533 51.44958943280016, -2.59921165189886 51.44958397039073, -2.599298242669734 51.4494377927123, -2.598805586055299 51.44880143364936, -2.598618519995383 51.44849655762521, -2.59870213143323 51.44829347544466, -2.600552082934479 51.44782565298737, -2.601015954415152 51.44748661343606, -2.60173509350629 51.44739746193817, -2.602714403988286 51.448031083464, -2.602959944620617 51.44802149062416, -2.603946867694986 51.4483027149345, -2.604239013500779 51.4482922059306, -2.60446816986542 51.4482266977017, -2.60474642419178 51.44826630228717, -2.605736461832245 51.44862545281965, -2.60590895184416 51.44908940884537, -2.606970540104699 51.44926666650547, -2.607389635362744 51.44971522692641, -2.607061852483363 51.45023237247096, -2.607324392645107 51.45048084733333, -2.607966180534449 51.45073395660823, -2.607877660884931 51.45084517570423, -2.606848682192951 51.45151753190266, -2.606764171084037 51.45176852195755, -2.606971049637826 51.45230589218863, -2.606938860005729 51.45242662336933, -2.607307474367706 51.4529877115955, -2.607016048781757 51.45348333468041, -2.606521568018671 51.45359551895413, -2.60638645796335 51.45371476031965, -2.605598202331114 51.45425653593231, -2.605446971790292 51.45455846823635, -2.604971308423631 51.45474871019522, -2.604948980598481 51.45487367573519, -2.604600680517023 51.45494158367142, -2.604458030809327 51.45508276649801, -2.604435669060166 51.45512586111685, -2.604295378440073 51.45513369635565, -2.604022359626609 51.45543799523315, -2.604116903367833 51.45554332169698, -2.604271917012763 51.45545065446548, -2.604501349457761 51.45517910746739, -2.604895612144147 51.45533024200284, -2.605062997275078 51.45537156763117), (-2.600904633863857 51.45228139660377, -2.60082767112073 51.45238371968664, -2.601091626304081 51.45281733291201, -2.601958788368872 51.45295360550575, -2.602327677954381 51.4528641292688, -2.602821067031109 51.45224497844237, -2.60266466700908 51.4520966501559, -2.601604751572153 51.45195232677504, -2.600904633863857 51.45228139660377))",965000.0
BS1 6,"POLYGON ((-2.588256966149464 51.45577222551125, -2.587840958917099 51.45547204169349, -2.58772398422262 51.45441726522501, -2.586996749674534 51.45414637134542, -2.586829100528328 51.45404131238013, -2.586731363895765 51.45403336561196, -2.586195594565254 51.45379765600256, -2.586189123693984 51.45329264609459, -2.584344805569601 51.45331786321134, -2.584349201579628 51.45328949961931, -2.584041788686751 51.45267154214824, -2.582740797114626 51.45233942481969, -2.58270987770357 51.45234628456829, -2.58154478203054 51.45142554096012, -2.58093318880703 51.45136341680091, -2.580351335519085 51.45123652602133, -2.58014290895771 51.45103960841224, -2.5794289677186 51.45083366551073, -2.579076751772272 51.45055833233106, -2.578765060881271 51.4496269960554, -2.578278548784241 51.44940392634101, -2.577212306400912 51.44857636459854, -2.577306833325963 51.44812807438298, -2.578471581683524 51.44722841144825, -2.580304716262945 51.44798399764282, -2.581985359769975 51.44742153548847, -2.58235696573625 51.44740500165969, -2.582771108388645 51.4471723819787, -2.582805668064014 51.44706033764233, -2.583668929964141 51.44661487332242, -2.58392414811472 51.44630881146882, -2.584379490609515 51.4460120897885, -2.584825886826504 51.44594052539411, -2.584947526024376 51.44587344392593, -2.586362301412485 51.44575176334352, -2.586369448026435 51.44575334691142, -2.587147868247429 51.44539140564313, -2.587641384334356 51.44534866193278, -2.587672440086483 51.44534934972445, -2.588765451286214 51.44510969560129, -2.588772824440333 51.44511143968479, -2.588965314667602 51.44523463717338, -2.58968348500153 51.44549901660074, -2.590825290239074 51.44538163285965, -2.591211642842947 51.44558134815465, -2.591582933043878 51.44556320835733, -2.592349911097981 51.44589238966183, -2.593134072877491 51.44599887635886, -2.593857433753397 51.44575138570934, -2.594359000536312 51.44570987941436, -2.594906351339832 51.4454656494156, -2.595982055718747 51.44590189647177, -2.596364758432917 51.44590866643455, -2.597799466874843 51.44617222493505, -2.598044496710864 51.44600013232698, -2.598616078221717 51.44588261168808, -2.599999715500435 51.44591011150684, -2.600490711166753 51.44623370881054, -2.601778017582514 51.4460544158291, -2.602141080469093 51.44635178649264, -2.603891117069915 51.44648339734504, -2.603966608875787 51.44657814066824, -2.604165268978618 51.44667559965282, -2.604455722532969 51.44675708297747, -2.605926346880954 51.44656697041665, -2.606233543460595 51.44650121369855, -2.606837285409609 51.44680942912646, -2.607891469368135 51.44665588770416, -2.608316440275314 51.44641659317256, -2.608896905847292 51.44631483234804, -2.60894503467811 51.44629517263319, -2.610622397019801 51.44644929051531, -2.61131110833227 51.44596422983147, -2.611361124033497 51.4459530867935, -2.612612408955132 51.44627663102379, -2.613953746558086 51.44603745674658, -2.614070501064266 51.44603799090108, -2.614584840268122 51.44632042918184, -2.615676652676944 51.44616372632181, -2.617090996993034 51.44627844023, -2.618165854951262 51.44541240479616, -2.618559821486108 51.44534818695205, -2.620108174248954 51.44585603317714, -2.620903679446343 51.44595329011049, -2.623318061315986 51.4451856272576, -2.624132379783576 51.44528550093371, -2.624199331762765 51.44651319688529, -2.626321038295695 51.44899632388115, -2.624057034086496 51.44895828746122, -2.623428577655039 51.44893192392728, -2.623226874746542 51.44894000234594, -2.622529091408627 51.44885807642936, -2.621824681062439 51.44852541448306, -2.621408929862433 51.44811712691947, -2.620865023971343 51.44789158059009, -2.620531940823718 51.44793599360478, -2.619557806151536 51.4478926106402, -2.619336462257866 51.44786215998012, -2.618271569426577 51.44828926066752, -2.617069111484439 51.44813285349362, -2.61645866319252 51.44781096030172, -2.615922776454038 51.44789727132417, -2.615345298318339 51.44835543975391, -2.614387439836412 51.44833620739804, -2.613302471464558 51.44876701672572, -2.613203235528692 51.44877846962965, -2.612832382618716 51.44899697800609, -2.612361405180297 51.44907469952405, -2.611076352222905 51.44907084222728, -2.610786011087923 51.44899350833062, -2.610381130192217 51.44912324820589, -2.610181888420338 51.44925559178444, -2.609572740980199 51.44944546837164, -2.609249900370875 51.44945439729522, -2.609215820530838 51.4494594106197, -2.608450609540307 51.44973473362129, -2.607389635362744 51.44971522692641, -2.606970540104699 51.44926666650547, -2.60590895184416 51.44908940884537, -2.605736461832245 51.44862545281965, -2.60474642419178 51.44826630228717, -2.60446816986542 51.4482266977017, -2.604239013500779 51.4482922059306, -2.603946867694986 51.4483027149345, -2.602959944620617 51.44802149062416, -2.602714403988286 51.448031083464, -2.60173509350629 51.44739746193817, -2.601015954415151 51.44748661343606, -2.600552082934479 51.44782565298737, -2.59870213143323 51.44829347544466, -2.598289281122819 51.4476325852936, -2.598217152116803 51.44741642933388, -2.598186410233212 51.44727889873666, -2.598191632520034 51.44718446118881, -2.597938265581264 51.44669622537104, -2.596037356572614 51.44697463972646, -2.596059110629154 51.44722491635468, -2.595927730991012 51.44736355946473, -2.594742729405101 51.44729169685639, -2.594474989418061 51.44716978881347, -2.594197923148382 51.4471486856384, -2.594320683623659 51.44808143956018, -2.5946548876957 51.44859981899481, -2.594639012780481 51.44871475771573, -2.594589042385735 51.44874173769833, -2.594375472929683 51.44878367858689, -2.59368520433536 51.44875006809684, -2.593164833956379 51.44882331898246, -2.592639021818426 51.44942051398947, -2.59231710150166 51.44958336341719, -2.592356376417272 51.44983623143156, -2.592042918762635 51.45013136922972, -2.591831722568399 51.45026987972481, -2.591725332717273 51.45038121080826, -2.592036966917437 51.4508771328849, -2.59211646264187 51.45093445455102, -2.591912883050552 51.451149245144, -2.59189185486439 51.45169286951703, -2.592166928015779 51.45188757446548, -2.592070143627514 51.45218483172425, -2.592239444597229 51.45240679859641, -2.592371372043915 51.45254395908622, -2.592389161625528 51.45258729718741, -2.592318892042259 51.45300599412894, -2.591702859334625 51.45333957302313, -2.591688923089147 51.45376884253475, -2.59159979466989 51.45385454669574, -2.591311436128797 51.45426266062321, -2.590988662462274 51.45442124950144, -2.590556919380534 51.45494679356545, -2.590330844331961 51.45502407517524, -2.589599358725001 51.45521556542212, -2.589014039794148 51.45562720359691, -2.588394966185378 51.45577617566971, -2.588256966149464 51.45577222551125))",378750.0
BS1 9,"MULTIPOLYGON (((-2.600904633863857 51.45228139660377, -2.601604751572153 51.45195232677504, -2.60266466700908 51.4520966501559, -2.602821067031109 51.45224497844237, -2.602327677954381 51.4528641292688, -2.601958788368872 51.45295360550575, -2.601091626304081 51.45281733291201, -2.60082767112073 51.45238371968664, -2.600904633863857 51.45228139660377)), ((-2.574181423106092 51.45842886414952, -2.574184391476757 51.45842993039732, -2.574182622008962 51.4584304162916, -2.574181180025634 51.45843057667323, -2.57418074787723 51.45843058416352, -2.574179979154974 51.45842994750715, -2.574181423106092 51.45842886414952)))",
